id;certificado;cuit;laboratorio;gtin;troquel;comercial;forma;generico;pais;expendio;trazabilidad;presentacion;precio;es_hospitalario
181.567;52304;30707293655;Laboratorio Indeco S.A.;;541142;Celonfex;Comprimido Recubierto;Sertralina Clorhidrato 50 Mg/Comprimido;;Bajo Receta Archivada;1831/12 Art. 12;Blister Por 30 -;;0
172.347;56503;30707293655;Laboratorio Indeco S.A.;;529068;Corpaz;Comprimido;Atenolol 25 Mg;;Bajo Receta;Fuera de disposición;Blister Por 30 -;;0
181.616;56503;30707293655;Laboratorio Indeco S.A.;;529073;Corpaz;Comprimido;Atenolol 50 Mg;;Bajo Receta;Fuera de disposición;Blister Por 30 -;;0
183.966;52902;30707293655;Laboratorio Indeco S.A.;;552926;Rilow;Comprimido;Alprazolam 1 Mg;;Bajo Receta Archivada;247/13;Blister Por 500 -;;1
183.963;52902;30707293655;Laboratorio Indeco S.A.;;552926;Rilow;Comprimido;Alprazolam 1 Mg;;Bajo Receta Archivada;247/13;Blister Por 30 -;;0
183.976;52902;30707293655;Laboratorio Indeco S.A.;;552913;Rilow;Comprimido;Alprazolam ,5 Mg;;Bajo Receta Archivada (Psicotropicos Lista Iv);247/13;Blister Por 500 -;;1
183.973;52902;30707293655;Laboratorio Indeco S.A.;;552913;Rilow;Comprimido;Alprazolam ,5 Mg;;Bajo Receta Archivada (Psicotropicos Lista Iv);247/13;Blister Por 30 -;;0
184.011;51940;30707293655;Laboratorio Indeco S.A.;;534071;Sevacol;Comprimido Recubierto;Simvastatina 10 Mg;;Bajo Receta;1831/12 Art. 12;Blister Por 500 Unidades;;1
179.556;51940;30707293655;Laboratorio Indeco S.A.;;534071;Sevacol;Comprimido Recubierto;Simvastatina 10 Mg;;Bajo Receta;1831/12 Art. 12;Blister Por 30 Unidades;;0
179.552;51940;30707293655;Laboratorio Indeco S.A.;;534084;Sevacol;Comprimido Recubierto;Simvastatina 20 Mg;;Bajo Receta;1831/12 Art. 12;Blister Por 30 -;;0
184.012;51940;30707293655;Laboratorio Indeco S.A.;;534084;Sevacol;Comprimido Recubierto;Simvastatina 20 Mg;;Bajo Receta;1831/12 Art. 12;Blister Por 500 -;;1
184.016;52286;30707293655;Laboratorio Indeco S.A.;;541113;Tamixol;Comprimido Recubierto De Liberación Prolongada;Pentoxifilina 400 Mg/Comprimido;;Bajo Receta;1831/12 Art. 12;Blister Por 60 -;;0
182.132;52875;30707293655;Laboratorio Indeco S.A.;;550213;Citalax;Comprimido Recubierto;Escitalopram Oxalato 10 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 500 -;;1
182.130;52875;30707293655;Laboratorio Indeco S.A.;;550213;Citalax;Comprimido Recubierto;Escitalopram Oxalato 10 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 30 -;;0
182.596;53056;30707293655;Laboratorio Indeco S.A.;;555397;Sincol;Comprimido Recubierto;Atorvastatina (Como Atorvastatina Cálcica) 20 Mg;;Bajo Receta;1831/12 Art. 12;Blister Por 500 -;;1
183.814;53327;30707293655;Laboratorio Indeco S.A.;;557668;Mitaxind;Comprimido Recubierto;Mirtazapina 30 Mg;;Bajo Receta Archivada (Psicotropicos Lista Iv);1831/12 Art. 12;Blister Por 500 -;;1
183.812;53327;30707293655;Laboratorio Indeco S.A.;;557668;Mitaxind;Comprimido Recubierto;Mirtazapina 30 Mg;;Bajo Receta Archivada (Psicotropicos Lista Iv);1831/12 Art. 12;Blister Por 30 -;;0
182.091;52902;30707293655;Laboratorio Indeco S.A.;;552939;Rilow;Comprimido;Alprazolam 2 Mg;;Bajo Receta Archivada (Psicotropicos Lista Iv);247/13;Blister Por 500 -;;1
199.326;57439;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;000000;Morfina Clorhidrato Lif;Comprimido;Morfina Clorhidrato Trihidrato 11,68 Mg;;Bajo Receta Oficial Y Decreto;1831/12 Anexo;Blister Por 100 Unidades;157,62;1
199.325;57439;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;000000;Morfina Clorhidrato Lif;Comprimido;Morfina Clorhidrato Trihidrato 11,68 Mg;;Bajo Receta Oficial Y Decreto;1831/12 Anexo;5 Blister Por 10 Unidades;78,81;1
199.324;57439;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;000000;Morfina Clorhidrato Lif;Comprimido;Morfina Clorhidrato Trihidrato 11,68 Mg;;Bajo Receta Oficial Y Decreto;1831/12 Anexo;Blister Por 30 Unidades;47,16;1
199.323;57439;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;000000;Morfina Clorhidrato Lif;Comprimido;Morfina Clorhidrato Trihidrato 11,68 Mg;;Bajo Receta Oficial Y Decreto;1831/12 Anexo;Blister Por 20 Unidades;31,524;1
199.322;57439;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;000000;Morfina Clorhidrato Lif;Comprimido;Morfina Clorhidrato Trihidrato 11,68 Mg;;Bajo Receta Oficial Y Decreto;1831/12 Anexo;Blister Por 10 Unidades;15,762;1
118.185;55576;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;;Ibuprofeno Lif;Comprimido;Ibuprofeno 400 Mg;;Venta Libre;;Blister Por 10;;0
118.186;55576;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;;Ibuprofeno Lif;Comprimido;Ibuprofeno 400 Mg;;Venta Libre;;Blister Por 21;;0
141.164;54235;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Paracetamol Lif;Comprimido;Paracetamol 500 Mg;;Venta Libre;Fuera de disposición;50 Blister Por 10 Unidades;231,5;1
141.160;54235;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Paracetamol Lif;Comprimido;Paracetamol 500 Mg;;Venta Libre;Fuera de disposición;1 Blister Por 20 Unidades;9,26;0
141.165;54235;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Paracetamol Lif;Comprimido;Paracetamol 500 Mg;;Venta Libre;Fuera de disposición;100 Blister Por 10 Unidades;463;1
141.162;54235;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Paracetamol Lif;Comprimido;Paracetamol 500 Mg;;Venta Libre;Fuera de disposición;10 Blister Por 10 Unidades;46,3;1
141.158;54235;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Paracetamol Lif;Comprimido;Paracetamol 500 Mg;;Venta Libre;Fuera de disposición;1 Blister Por 5 Unidades;2,32;0
141.163;54235;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Paracetamol Lif;Comprimido;Paracetamol 500 Mg;;Venta Libre;Fuera de disposición;25 Blister Por 10 Unidades;115,75;1
141.161;54235;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Paracetamol Lif;Comprimido;Paracetamol 500 Mg;;Venta Libre;Fuera de disposición;1 Blister Por 50 Unidades;23,15;0
141.159;54235;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Paracetamol Lif;Comprimido;Paracetamol 500 Mg;;Venta Libre;Fuera de disposición;1 Blister Por 10 Unidades;4,63;0
151.093;54487;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Simvastatin Lif;Comprimido Recubierto;Simvastatina 20 Mg;;Bajo Receta;1831/12 Anexo;Blister Por 50 Unidades;49,7;0
151.090;54487;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Simvastatin Lif;Comprimido Recubierto;Simvastatina 20 Mg;;Bajo Receta;1831/12 Anexo;Blister Por 5 Unidades;4,97;0
151.092;54487;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Simvastatin Lif;Comprimido Recubierto;Simvastatina 20 Mg;;Bajo Receta;1831/12 Anexo;Blister Por 20 Unidades;19,88;0
151.095;54487;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Simvastatin Lif;Comprimido Recubierto;Simvastatina 20 Mg;;Bajo Receta;1831/12 Anexo;Blister Por 250 Unidades;248,5;1
151.098;54487;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;07798181660078;00000;Simvastatin Lif;Comprimido Recubierto;Simvastatina 20 Mg;;Bajo Receta;1831/12 Anexo;Blister Por 30 Unidades;29,82;0
151.094;54487;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Simvastatin Lif;Comprimido Recubierto;Simvastatina 20 Mg;;Bajo Receta;1831/12 Anexo;Blister Por 100 Unidades;99,4;0
197.289;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 50 Unidades;20,95;0
197.288;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 40 Unidades;16,76;0
101.962;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 30 Unidades;12,57;0
101.964;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 20 Unidades;8,38;0
101.963;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 10 Unidades;4,19;0
192.968;54180;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Metformina Lif;Comprimido;Metformina Clorhidrato 500 Mg;;Bajo Receta;Fuera de disposición;Blister Por 500 Unidades;220,5;1
192.967;54180;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Metformina Lif;Comprimido;Metformina Clorhidrato 500 Mg;;Bajo Receta;Fuera de disposición;Blister Por 250 Unidades;110,25;1
192.966;54180;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Metformina Lif;Comprimido;Metformina Clorhidrato 500 Mg;;Bajo Receta;Fuera de disposición;Blister Por 100 Unidades;44,1;0
192.965;54180;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Metformina Lif;Comprimido;Metformina Clorhidrato 500 Mg;;Bajo Receta;Fuera de disposición;Blister Por 50 Unidades;22,05;0
192.964;54180;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Metformina Lif;Comprimido;Metformina Clorhidrato 500 Mg;;Bajo Receta;Fuera de disposición;Blister Por 40 Unidades;17,64;0
192.963;54180;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Metformina Lif;Comprimido;Metformina Clorhidrato 500 Mg;;Bajo Receta;Fuera de disposición;Blister Por 30 Unidades;13,23;0
192.962;54180;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Metformina Lif;Comprimido;Metformina Clorhidrato 500 Mg;;Bajo Receta;Fuera de disposición;Blister Por 25 Unidades;11,025;0
192.961;54180;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Metformina Lif;Comprimido;Metformina Clorhidrato 500 Mg;;Bajo Receta;Fuera de disposición;Blister Por 20 Unidades;8,82;0
103.677;54180;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Metformina Lif;Comprimido;Metformina Clorhidrato 500 Mg;;Bajo Receta;Fuera de disposición;Blister Por 10 Unidades;4,41;0
184.558;54180;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Metformina Lif;Comprimido;Metformina Clorhidrato 500 Mg;;Bajo Receta;Fuera de disposición;Blister Por 1000 Unidades;441;1
103.676;54180;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Metformina Lif;Comprimido;Metformina Clorhidrato 500 Mg;;Bajo Receta;Fuera de disposición;Blister Por 5 Unidades;2,2;0
97.834;52314;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Polvo Para Suspensión Oral;Cefalexina (Monohidrato) 250 Mg / 5 Ml;;Bajo Receta Archivada;Fuera de disposición;1 Frasco Por 90 Ml;19,73;0
171.513;52314;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Polvo Para Suspensión Oral;Cefalexina (Monohidrato) 250 Mg / 5 Ml;;Bajo Receta Archivada;Fuera de disposición;1 Frasco Por 120 Ml;;0
171.183;52314;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Polvo Para Suspensión Oral;Cefalexina (Monohidrato) 250 Mg / 5 Ml;;Bajo Receta Archivada;Fuera de disposición;1 Frasco Por 60 Ml;;0
197.296;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 1000 Unidades;419;1
197.295;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 500 Unidades;209,5;1
197.294;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 400 Unidades;167,6;1
197.293;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 300 Unidades;125,7;1
197.292;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 200 Unidades;83,8;1
197.291;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 100 Unidades;41,9;1
197.290;54228;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Glibenclamida Lif;Comprimido;Glibenclamida 5 Mg;;Bajo Receta;Fuera de disposición;Blister Por 60 Unidades;25,14;0
114.053;54599;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;;Atenolol Lif;Comprimido;Atenolol 100 Mg;;Bajo Receta;;Blister Por 500;;0
114.052;54599;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;;Atenolol Lif;Comprimido;Atenolol 100 Mg;;Bajo Receta;;Blister Por 40;;0
76.718;52296;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Polvo Para Suspensión Oral;Amoxicilina Trihidrato 250 Mg / 5 Ml;;Bajo Receta Archivada;Fuera de disposición;1 Frasco Por 90 Ml;16,606;0
76.719;52296;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Polvo Para Suspensión Oral;Amoxicilina Trihidrato 250 Mg / 5 Ml;;Bajo Receta Archivada;Fuera de disposición;1 Frasco Por 120 Ml;;0
76.717;52296;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Polvo Para Suspensión Oral;Amoxicilina Trihidrato 250 Mg / 5 Ml;;Bajo Receta Archivada;Fuera de disposición;1 Frasco Por 60 Ml;;0
140.213;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 300 Unidades;239,1;1
76.723;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 10 Unidades;7,97;0
140.215;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 28 Unidades;22,32;0
76.724;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 14 Unidades;11,16;0
114.054;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 21 Unidades;16,74;0
126.916;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 1000 Unidades;797;1
140.217;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 500 Unidades;398,5;1
140.216;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 30 Unidades;23,91;0
140.214;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 20 Unidades;15,94;0
109.331;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 50 Unidades;39,85;0
109.330;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 40 Unidades;31,88;0
114.056;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 100 Unidades;79,7;1
114.055;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 60 Unidades;47,82;0
76.722;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 400 Unidades;318,8;1
76.720;54603;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Amoxicilina Lif;Comprimido;Amoxicilina Trihidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 200 Unidades;159,4;1
199.328;57439;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;000000;Morfina Clorhidrato Lif;Comprimido;Morfina Clorhidrato Trihidrato 11,68 Mg;;Bajo Receta Oficial Y Decreto;1831/12 Anexo;Blister Por 1000 Unidades;1576,2;1
199.327;57439;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;000000;Morfina Clorhidrato Lif;Comprimido;Morfina Clorhidrato Trihidrato 11,68 Mg;;Bajo Receta Oficial Y Decreto;1831/12 Anexo;Blister Por 500 Unidades;788,1;1
151.091;54487;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Simvastatin Lif;Comprimido Recubierto;Simvastatina 20 Mg;;Bajo Receta;1831/12 Anexo;Blister Por 10 Unidades;9,94;0
151.097;54487;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Simvastatin Lif;Comprimido Recubierto;Simvastatina 20 Mg;;Bajo Receta;1831/12 Anexo;Blister Por 1000 Unidades;994;1
151.096;54487;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Simvastatin Lif;Comprimido Recubierto;Simvastatina 20 Mg;;Bajo Receta;1831/12 Anexo;Blister Por 500 Unidades;497;1
171.516;54328;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Comprimido;Cefalexina Monohidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 30 Unidades;39,9;0
171.524;54328;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Comprimido;Cefalexina Monohidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 1000 Unidades;1330;1
171.523;54328;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Comprimido;Cefalexina Monohidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 500 Unidades;665;1
171.522;54328;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Comprimido;Cefalexina Monohidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 400 Unidades;532;1
171.521;54328;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Comprimido;Cefalexina Monohidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 300 Unidades;399;1
171.520;54328;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Comprimido;Cefalexina Monohidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 200 Unidades;266;1
171.519;54328;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Comprimido;Cefalexina Monohidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 100 Unidades;133;1
171.518;54328;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Comprimido;Cefalexina Monohidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 50 Unidades;66,5;0
171.517;54328;30707618716;Laboratorio Industrial Farmacéutico Sociedad Del Estado;;00000;Cefalexina Lif;Comprimido;Cefalexina Monohidrato 500 Mg;;Bajo Receta Archivada;Fuera de disposición;Blister Por 40 Unidades;53,2;0
